Run,Tau,T,A
7033,10.0,1.307792120301333,0.04919981392080357
7034,0.22,7.356129394091383,-1.6834910693887601
7034,10.0,2.097392154741345,0.030554736131931756
7035,0.22,6.751597214906004,1.821628878819256
7035,10.0,1.9749360580831814,0.03246264491477427
7036,0.22,8.18940020402319,-0.22240525649467724
7036,10.0,2.3514021270707386,0.027234516015136264
7037,0.22,3.6051644305547255,-0.18283442763663427
7037,10.0,1.0647144267281252,0.060579977373032994
7038,0.22,7.766363037453775,5.090945176250983
7038,10.0,2.3010305366871777,0.02783432282758964
7039,0.22,7.7085438553264645,2.49701753379909
7039,10.0,2.2524808601590873,0.028437955139343163
7040,0.22,4.47746773220424,4.9726326213173415
7040,10.0,1.3708558665393258,0.04691340928775114
7041,0.22,9.940358073341917,-0.002457505705104168
7041,10.0,2.8454663792783323,0.022482608422387168
7042,0.22,3.275795802148869,9.047735233099361
7042,10.0,1.0660891194063604,0.06050083091307808
7043,0.22,10.090769319214404,-4.762884287962338
7043,10.0,2.818512556528998,0.022698675599460816
7044,0.22,3.826883666907814,0.4895647426688008
7044,10.0,1.1355132339417502,0.05675632907662776
7045,0.22,6.460551081687237,3.4018356357743382
7045,10.0,1.9128194694337242,0.03352452096046786
7046,0.22,9.618526997616208,-3.87825819679674
7046,10.0,2.6995212048483563,0.023704359922603176
7047,0.22,3.1546790825144453,-0.5027489278742809
7047,10.0,0.9338640872366057,0.06919567074821677
7048,0.22,7.423442067449081,0.9998058892605179
7048,10.0,2.1529443325976696,0.029761233334945757
7049,0.22,6.446945504401257,5.5649265534018575
7049,10.0,1.9346648661226755,0.033143251072843466
7050,0.22,8.52259502847008,2.1699290022575264
7050,10.0,2.4769024507998827,0.02584683925525812
7051,0.22,8.481984992999193,7.766301199467138
7051,10.0,2.534514943210698,0.025256081580631445
7052,0.22,9.391122637061331,4.443208829158197
7052,10.0,2.7500767948710303,0.023266404855445306
7053,0.22,9.357578970934114,-3.3778313332522254
7053,10.0,2.633838992026726,0.02429863308989918
7054,0.22,3.0358297531135063,6.256898271821257
7054,10.0,0.9721056785021962,0.06643437243269994
7055,0.22,3.6966657412208885,8.846744754991
7055,10.0,1.1860126155361639,0.05431119604781903
7056,0.22,9.213507702003835,8.483832594090192
7056,10.0,2.7492362562657466,0.02327355547816096
7057,0.22,9.987709327832443,1.1299834784972083
7057,10.0,2.874237072387404,0.02225647443047332
7058,0.22,5.04946861483531,-0.8288829510249354
7058,10.0,1.4621778533022938,0.043955404636495776
7059,0.22,6.625647360952955,-0.38895919077005114
7059,10.0,1.9104631625530708,0.03356616542552601
7060,0.22,3.2794620914831993,8.981111034509434
7060,10.0,1.0665830232373286,0.060472447890107535
7061,0.22,5.8849181225975835,-3.6931500280683442
7061,10.0,1.655697705454912,0.03877458363966854
7062,0.22,9.735613144024029,0.025490710727472887
7062,10.0,2.7884393710047446,0.02294470799811163
7063,0.22,5.383262268677307,9.687749431968358
7063,10.0,1.6773763550529572,0.038269278623557244
7064,0.22,5.993255070514491,-4.99718545891153
7064,10.0,1.6660075040293651,0.03853261575551056
7065,0.22,8.387972765690316,-2.73233325099012
7065,10.0,2.3715672706031197,0.027001586115543225
7066,0.22,4.002358737963057,7.705991391673951
7066,10.0,1.2632642930336926,0.050953199819793876
7067,0.22,4.603405894397308,9.667838547561109
7067,10.0,1.4542109112015165,0.04419853507233641
7068,0.22,4.798851551804069,3.887675946971907
7068,10.0,1.4498584161338404,0.044332501919833074
7069,0.22,9.32707963297074,5.516667035272857
7069,10.0,2.745491649244075,0.023305445406983247
7070,0.22,7.532351544204371,8.99188402523738
7070,10.0,2.2802279672798345,0.02808979385180474
7071,0.22,5.807410198112159,7.6780915259432945
7071,10.0,1.7772323074713285,0.03610220824755494
7072,0.22,4.14844757553218,-4.059847587319705
7072,10.0,1.163123542210127,0.055392839347883624
7073,0.22,8.918195208204322,8.968470108827132
7073,10.0,2.6715565728799144,0.023953783343747807
7074,0.22,3.00922215066428,3.6647992252333665
7074,10.0,0.9395556981215009,0.068770247862052
7075,0.22,7.353923058026371,-0.16154044055770456
7075,10.0,2.117876526813807,0.03025727034785118
7076,0.22,7.16845512463769,-0.3349697019467559
7076,10.0,2.0634854713099027,0.03106018515109861
7077,0.22,3.036625771804557,-3.1582179688535197
7077,10.0,0.8647460120392736,0.0748160996679403
7078,0.22,5.294515071453157,3.476982119733897
7078,10.0,1.5851023860696454,0.04051667004736125
7079,0.22,3.7227242077449345,-4.468642255215395
7079,10.0,1.0372504220241767,0.0622056368902281
7080,0.22,4.633367896832948,-4.000825952742399
7080,10.0,1.3000634652731655,0.049495436419265286
7081,0.22,5.583884002799244,0.7354962566496512
7081,10.0,1.6328492262362706,0.0393217931740958
7082,0.22,8.710951057866971,3.1038859521574036
7082,10.0,2.5418930184258492,0.02518237507317811
7083,0.22,6.5662737808579745,6.010990048844924
7083,10.0,1.9734967452673073,0.032486489022817124
7084,0.22,7.615042832773161,-0.8679813976784603
7084,10.0,2.1814163538838267,0.029370307007000652
7085,0.22,2.655418231573819,0.9127063401523943
7085,10.0,0.8096831686947564,0.0799922018214011
7086,0.22,4.722858630805502,1.8939915324229357
7086,10.0,1.405066363836431,0.04575981278580362
7087,0.22,5.295187006417439,5.443749549283524
7087,10.0,1.6077280385264991,0.039941528244984946
7088,0.22,5.573320584142527,-0.1868630477042883
7088,10.0,1.6178221991153379,0.039690185937546654
7089,0.22,6.533757566712505,-4.0624323736265175
7089,10.0,1.8320345372075495,0.03501406017852679
7090,0.22,5.828104877584131,-1.463180786186586
7090,10.0,1.6719837179124468,0.038393736997526795
7091,0.22,5.047199438799021,-4.60935353987534
7091,10.0,1.4067133043769537,0.04570571754095852
7092,0.22,4.215679365966967,5.475917966927929
7092,10.0,1.3018402377630356,0.049427160869237076
7093,0.22,9.550695599104637,-3.703308617654863
7093,10.0,2.683125201393072,0.02384996353617328
7094,0.22,2.810539233478872,-0.999159767222185
7094,10.0,0.8306914898888463,0.07793502107410362
7095,0.22,6.741132665220947,-3.658740571150107
7095,10.0,1.8962599984845192,0.03381942542198697
7096,0.22,5.8523529125216545,2.78194944645003
7096,10.0,1.7340080692008641,0.03700939223464562
7097,0.22,9.396086107985974,-1.1931564336484444
7097,10.0,2.6762319781474906,0.02391171580840569
7098,0.22,4.0430905784051605,-1.5411837679303075
7098,10.0,1.1700225641595277,0.05506231348322011
7099,0.22,7.534306904735981,-1.9373500746384038
7099,10.0,2.1437400791967436,0.02988983983551922
7100,0.22,5.191220764049823,6.620575595122988
7100,10.0,1.5910718087320215,0.040363324804163686
7101,0.22,2.8207773209963936,5.31740937165266
7101,10.0,0.9015541956957838,0.07171405511671064
7102,0.22,3.2157385409145474,-0.4731785327505271
7102,10.0,0.951429814628256,0.06789933471066617
7103,0.22,7.283040092765887,5.6791005904178515
7103,10.0,2.171880455801309,0.02950009605775799
7104,0.22,9.513116061359424,2.2625902133013653
7104,10.0,2.7561980574602716,0.02321445744871083
7105,0.22,4.907647118711387,6.080299531048766
7105,10.0,1.50481546781252,0.04269842734982822
7106,0.22,8.444118525815771,6.500055411668356
7106,10.0,2.508885810791847,0.025515517789967346
7107,0.22,3.6442682929006813,0.1142694844379406
7107,10.0,1.0794385619528075,0.059742919214032776
7108,0.22,7.339693910885243,0.24973333242096096
7108,10.0,2.1194436727370687,0.03023473479719202
7109,0.22,7.840686528611112,0.07478166343564396
7109,10.0,2.2576430953869684,0.028372532928382346
7110,0.22,5.652628819043704,0.2839936218367116
7110,10.0,1.6462993150637957,0.03899781728139934
7111,0.22,5.143312338369627,6.979429324071852
7111,10.0,1.5812802005417526,0.04061547125276906
7112,0.22,9.446328225040624,0.7168309821659529
7112,10.0,2.7167733118666364,0.02355306135932622
7113,0.22,9.417587947252063,-4.791399427838497
7113,10.0,2.6293735597437133,0.024340116875200827
7114,0.22,4.644527987809131,1.618846870141362
7114,10.0,1.3796596521231324,0.046611015686973095
7115,0.22,6.404208050986776,-1.414483514302225
7115,10.0,1.8342438899552922,0.034971555411524656
7116,0.22,8.77605929694022,3.3589954644702757
7116,10.0,2.5634531260471607,0.024969426312260835
7117,0.22,6.706703069979646,7.946892804028165
7117,10.0,2.034992914301964,0.031498049297170996
7118,0.22,9.014289863541949,7.784878261556866
7118,10.0,2.6848407663113663,0.023834661469115562
7119,0.22,5.956947384861188,-1.1721896151153492
7119,10.0,1.7121524368515375,0.037485648991787815
7120,0.22,4.190110075658837,-3.3909758630460636
7120,10.0,1.1849501290414357,0.05436047174666617
7121,0.22,3.4998800575217137,0.2727008309170138
7121,10.0,1.0407190209834312,0.06199553088769041
7122,0.22,8.962560025123954,1.4529016450618917
7122,10.0,2.5909479075371498,0.024703033046374237
7123,0.22,6.040116062498376,1.9788582846519196
7123,10.0,1.776910902550454,0.03610878995139509
7124,0.22,6.069645790231693,6.801368786003083
7124,10.0,1.8419974649427548,0.03482323767879088
7125,0.22,4.032674528084933,4.419057421406707
7125,10.0,1.2386727083524276,0.051976201097342856
7126,0.22,6.78523941280495,9.572386221216293
7126,10.0,2.0749124210684227,0.03088798220504366
7127,0.22,8.055028181395794,8.035212486380429
7127,10.0,2.4171370161917327,0.02648960755860724
7128,0.22,6.553419769337214,-1.3502552553834275
7128,10.0,1.8769862697856199,0.03416929203313097
7129,0.22,7.750445496578699,8.188650065029314
7129,10.0,2.3328641318162635,0.02745222328230954
7130,0.22,8.766364650891303,1.4814636765252809
7130,10.0,2.5362671245101898,0.02523854943600047
7131,0.22,5.844229651435054,7.367168142213144
7131,10.0,1.78432854654293,0.03595750474881951
7132,0.22,6.104869990804467,-2.324374609921475
7132,10.0,1.7374433410656314,0.03693561662082056
7133,0.22,8.197565221103064,-4.902591876915608
7133,10.0,2.2856377036572315,0.028022904303768248
7134,0.22,9.77227642222361,8.509985915181582
7134,10.0,2.90707872503251,0.022003837239754374
7135,0.22,8.212539238143938,8.099438689029464
7135,10.0,2.462344611488151,0.026000516477445126
7136,0.22,5.570731421448823,3.676762597591811
7136,10.0,1.6653750584749116,0.03854737816930405
7137,0.22,4.534273346377082,0.06654420143919193
7137,10.0,1.3292325539253593,0.04839789412115869
7138,0.22,8.312329220061415,2.6085348596371736
7138,10.0,2.4235408378166006,0.026419199580823255
7139,0.22,6.414546012161287,2.6672937027772106
7139,10.0,1.8908293125338502,0.03391727856993382
7140,0.22,6.841695354089996,7.8390412208805635
7140,10.0,2.072001726767755,0.030931666669476072
7141,0.22,4.681236298527813,2.347383255418939
7141,10.0,1.3987655467333995,0.04596799390803757
7142,0.22,4.602172953277519,-2.7238470656539255
7142,10.0,1.3103058680105635,0.04910441704597002
7143,0.22,5.5868510273797645,-1.2172312443221727
7143,10.0,1.607704760332202,0.03994210932037226
7144,0.22,8.28390158540987,-1.3317324348319075
7144,10.0,2.362476572657642,0.02710609549801237
7145,0.22,5.186506757035277,6.419639549439784
7145,10.0,1.5875815758174947,0.04045284137011635
7146,0.22,4.5439358745000575,3.0389678808462186
7146,10.0,1.3681074713921284,0.04700861116200927
7147,0.22,9.301090624624013,6.76560387437576
7147,10.0,2.753458385900589,0.02323768649633347
7148,0.22,2.87610660335931,-4.450891967847194
7148,10.0,0.7997538524607927,0.081002776258403
7149,0.22,8.636505728923721,-4.027670619851901
7149,10.0,2.4220255158256254,0.026435826377565898
7150,0.22,9.509502982041926,-3.886665661738145
7150,10.0,2.6688378242739272,0.023978309509823617
7151,0.22,6.172132546213218,-4.097493517218255
7151,10.0,1.7301097907549037,0.037093435926605745
7152,0.22,5.1181402830841405,0.15696431907241593
7152,10.0,1.494494151408585,0.042996060022702794
7153,0.22,8.314779044054893,4.841827233503352
7153,10.0,2.4523615772212,0.026106958950402197
7154,0.22,4.529527414966575,1.1064121281925514
7154,10.0,1.340991471661017,0.04796907442476789
7155,0.22,7.720999641949488,7.387279357631737
7155,10.0,2.31537430805334,0.02766084621835603
7156,0.22,9.912612996107766,4.820304915996061
7156,10.0,2.9014165375647556,0.022046989967494306
7157,0.22,4.641335825204415,6.037765000519123
7157,10.0,1.428735827205987,0.04499431123901246
7158,0.22,3.707868045529363,0.8072178510879695
7158,10.0,1.1058476004535998,0.05829814159981581
7159,0.22,5.994608304496021,-4.893175087999677
7159,10.0,1.6680235541727064,0.0384856522719935
7160,0.22,3.378440262477437,-3.780023460806124
7160,10.0,0.9513570746273406,0.06790459848032515
7161,0.22,4.570825506961075,-3.2864275021821316
7161,10.0,1.293284607949906,0.04975767767664929
7162,0.22,2.5496039453300727,6.5652658617867825
7162,10.0,0.8341747224440991,0.07760411984796758
7163,0.22,2.885936165511434,9.664267948375706
7163,10.0,0.9576119815711188,0.06745458147793192
7164,0.22,4.373912144554486,5.134821476946335
7164,10.0,1.3432047855735054,0.047889202174770544
7165,0.22,10.03224311598693,7.216541886328329
7165,10.0,2.9647747340764017,0.02157362557133659
7166,0.22,8.343788388361192,5.329936125683728
7166,10.0,2.466506657700165,0.02595638823194873
7167,0.22,5.1577757518411556,6.638819374093567
7167,10.0,1.581773860309935,0.04060268701654148
7168,0.22,5.6180762550406715,7.041540917897377
7168,10.0,1.716686026089776,0.037385847118941745
7169,0.22,2.7323024451660425,-4.820657766591093
7169,10.0,0.7532137894665486,0.08610119176314084
7170,0.22,2.8213026996216355,0.13026150911512513
7170,10.0,0.8475812992033946,0.0763563123502499
7171,0.22,7.89254022578182,-1.3843811066690166
7171,10.0,2.2520094948817664,0.028443962087648687
7172,0.22,9.81488501088109,4.913431454194278
7172,10.0,2.875123318443502,0.022249585366637434
7173,0.22,8.390971618689003,0.32635777542014655
7173,10.0,2.4154298933999163,0.026508424684082415
7174,0.22,4.266207325383572,1.0282178056004163
7174,10.0,1.2658767923233447,0.05084688374506505
7175,0.22,3.553349726629004,6.021403301208711
7175,10.0,1.1184336374063732,0.057633881970140834
7176,0.22,2.957464191671126,8.856605319319845
7176,10.0,0.9719648795104626,0.0664441263658108
7177,0.22,5.939237952108464,4.115601533190516
7177,10.0,1.7744867410932896,0.03615851941648545
7178,0.22,4.532801161123906,-4.740741096856985
7178,10.0,1.2603024417528523,0.051074277372240524
7179,0.22,7.981526371639788,-1.3435146786849823
7179,10.0,2.2775342126668,0.02812322886554995
7180,0.22,5.312923314531996,0.47396139982874885
7180,10.0,1.5533327184082364,0.041352783684748436
7181,0.22,5.733652278048481,0.2265229483487552
7181,10.0,1.6683017755411078,0.03847918458558798
7182,0.22,3.842065836293875,3.6197306556337114
7182,10.0,1.175966587065632,0.054780682125941164
7183,0.22,5.573686202973981,9.195201903053905
7183,10.0,1.7266748355825203,0.03716783014191751
7184,0.22,4.57828491095267,5.227103313738553
7184,10.0,1.4022003810894232,0.04585426890982321
7185,0.22,7.63285814562712,-1.5040570273429283
7185,10.0,2.1775146076816183,0.02942327230034743
7186,0.22,5.784289215386339,-1.2670369394731051
7186,10.0,1.6624090273595344,0.038616730573782954
7187,0.22,6.29782776626339,4.149273051433688
7187,10.0,1.8759911117521577,0.034187548024530605
7188,0.22,4.392829401270278,-4.121714263119683
7188,10.0,1.2307298172510612,0.052315452683857275
7189,0.22,9.438285650950178,0.3248995734208222
7189,10.0,2.709172916305898,0.02361947818659559
7190,0.22,3.7119408416321313,4.478059512424343
7190,10.0,1.1481351759209717,0.05612477023214256
7191,0.22,3.768078606847486,4.227958816517495
7191,10.0,1.1614745892040064,0.05547242261138828
7192,0.22,4.989996584145089,2.3219399082055343
7192,10.0,1.485509068118386,0.043258568441899445
7193,0.22,9.396618998504666,-3.0058384051008065
7193,10.0,2.650269553018331,0.024147188026495812
7194,0.22,3.6767943030004107,6.414513231150355
7194,10.0,1.1575843192389914,0.055661099377767684
7195,0.22,3.7288988832398093,-1.9047213495334319
7195,10.0,1.0768420096401838,0.05988885127480427
7196,0.22,9.047181663171648,4.606780610003323
7196,10.0,2.6554458119823297,0.024099872521582362
7197,0.22,8.460214819294078,2.201878503142888
7197,10.0,2.459802943750272,0.026027534307287256
7198,0.22,3.108615873396623,3.7553570477793468
7198,10.0,0.9688310126281969,0.06666215584377767
7199,0.22,5.0088217127044485,6.8600463871751245
7199,10.0,1.5418126633110352,0.04166455704921091
7200,0.22,5.331817232984616,9.520237136851419
7200,10.0,1.6610269629920154,0.03864912416445563
7201,0.22,5.433548708469154,-3.201960673386386
7201,10.0,1.5364592981306877,0.04181105751654685
7202,0.22,7.5184140936348545,-4.578231498525028
7202,10.0,2.1002204458335707,0.030513310921128516
7203,0.22,5.592726930271901,-4.6600637654107455
7203,10.0,1.5589494714071315,0.04120246279282284
7204,0.22,9.021655025945122,7.764363461459007
7204,10.0,2.6866746359986555,0.023818304574456318
7205,0.22,3.9725333298473937,0.1814295840649489
7205,10.0,1.1726900735756183,0.0549355788617473
7206,0.22,4.752333460359278,0.9153664390733542
7206,10.0,1.4013251548274224,0.04588320038051401
7207,0.22,3.3382919691370496,-2.8607002613611714
7207,10.0,0.9537469897249924,0.06773194327642214
7208,0.22,4.185765826081756,6.884679590180328
7208,10.0,1.3076868619051174,0.049203811427383864
7209,0.22,4.093893168873083,8.078485935760943
7209,10.0,1.2930536239698134,0.049766668422368765
7210,0.22,6.544639065004981,6.235122034689962
7210,10.0,1.9699511430574121,0.03254537246543096
7211,0.22,9.490814294993523,6.100129627831263
7211,10.0,2.798750359385927,0.022859760081838033
7212,0.22,3.283726144675328,-3.3811892667123447
7212,10.0,0.9307993142321138,0.06942693669521229
7213,0.22,6.007690086713156,9.527993884006376
7213,10.0,1.853602060878714,0.03460358729167204
7214,0.22,4.490361948346692,8.232398289667113
7214,10.0,1.4080111806989863,0.04566316827202598
7215,0.22,6.5098726852036854,9.460633362590976
7215,10.0,1.9955802138097563,0.03212449247157937
7216,0.22,2.9979496437171504,5.56545532503849
7216,10.0,0.9548153092288038,0.06765505559875427
7217,0.22,4.510151296013605,2.809298358237873
7217,10.0,1.3559080239894838,0.047435919324597994
7218,0.22,7.803291724102149,5.106208640281626
7218,10.0,2.311614413315568,0.027706119404037572
7219,0.22,6.334731263223286,1.4638888195450885
7219,10.0,1.8532079042427776,0.034611000455528264
7220,0.22,9.306569903180108,7.660465522588607
7220,10.0,2.7657427121848333,0.023133939414617805
7221,0.22,8.758788824332573,5.595516367277469
7221,10.0,2.5865609922094843,0.024745147109293316
7222,0.22,8.151067146175093,0.38592218767276787
7222,10.0,2.3489341379823783,0.02726329773967773
7223,0.22,8.58422408345543,7.553293896623877
7223,10.0,2.560855759282783,0.024994884925540476
7224,0.22,10.06819841965251,3.8135640838022287
7224,10.0,2.9322743820889845,0.02181387602974048
7225,0.22,8.428492029251602,-3.0302501569894966
7225,10.0,2.378562306882735,0.026921709349932037
7226,0.22,6.604756135984966,6.921466429207351
7226,10.0,1.9947203331733718,0.03213842300504725
7227,0.22,2.758185637563114,-0.13715907649857506
7227,10.0,0.8265673046820954,0.07833048021130698
7228,0.22,7.823167640175891,-2.686915874523926
7228,10.0,2.2139138231206776,0.0289364735274726
7229,0.22,3.2527156269467454,5.173874269037876
7229,10.0,1.0241370381756623,0.06301302808598234
7230,0.22,8.807556321782094,4.508794387005471
7230,10.0,2.5868411133580307,0.024742455499450648
7231,0.22,9.739048116044541,5.037780504364104
7231,10.0,2.8553697717924957,0.02240425888926258
7232,0.22,5.090405405586623,-2.54545560104021
7232,10.0,1.4498033050273398,0.044334197419558935
7233,0.22,6.652746957313745,-1.4319041612121177
7233,10.0,1.903701892764825,0.03368625281175753
7234,0.22,3.36364438744371,-2.874672216746719
7234,10.0,0.9606604042857717,0.06723740671105817
7235,0.22,2.957168870596839,8.585861747639171
7235,10.0,0.9696378423875979,0.0666058853735406
7236,0.22,7.691427748109199,3.4595448120508703
7236,10.0,2.2598578170206705,0.0283445538835508
7237,0.22,6.10502270738137,1.9710488850101298
7237,10.0,1.7950671645696756,0.03574072646066003
7238,0.22,3.2535154859944937,-0.831864386756556
7238,10.0,0.9575136718803009,0.06746159906132816
7239,0.22,3.3227180020885974,-3.5684727304699604
7239,10.0,0.9389326738942901,0.06881655705061776
7240,0.22,10.060508231430948,-3.6446078370291026
7240,10.0,2.8268874193943456,0.022631109116037017
7241,0.22,8.031307019940657,8.874181729590601
7241,10.0,2.419998177438123,0.026458115038478527
7242,0.22,8.83536477779365,-0.8556312930901733
7242,10.0,2.5237736337561882,0.02536416177773486
7243,0.22,8.044641906105111,1.5888560484529064
7243,10.0,2.3350981784964713,0.0274258057475431
7244,0.22,3.5778787142035147,-2.080963002910938
7244,10.0,1.0320120920138378,0.06252566617009626
7245,0.22,9.700511274774753,-0.3282327550939321
7245,10.0,2.7736979982777457,0.023067275411899336
7246,0.22,10.141765028313232,-3.3313773872218
7246,10.0,2.8543110336817796,0.022412606736427584
7247,0.22,5.846089360981706,-0.2812255627474185
7247,10.0,1.6931412367987546,0.03791001659586755
7248,0.22,3.2262411884321565,5.236243390912536
7248,10.0,1.017165276453891,0.06345086841465253
7249,0.22,5.743461645832771,1.7641966296586435
7249,10.0,1.6907810872331726,0.03796338653570516
7250,0.22,8.50039389479163,4.262039071090344
7250,10.0,2.4973823362314067,0.02563369540485471
7251,0.22,7.646932907775566,6.518337352988812
7251,10.0,2.284373093538829,0.02803852534802118
7252,0.22,5.645992601625731,6.935259511096174
7252,10.0,1.723452380023165,0.03723788253885622
7253,0.22,8.016739674994893,-0.7736294556845298
7253,10.0,2.295373437223703,0.027903324684954846
7254,0.22,7.6355574303741225,4.243536861599839
7254,10.0,2.2538695823644583,0.028420328431266285
7255,0.22,5.797243787665879,-1.032454968350358
7255,10.0,1.6692680427094462,0.03845673558056513
7256,0.22,5.968308703795662,-1.618929992609035
7256,10.0,1.7091365827442555,0.03755234173811263
7257,0.22,6.4457866961090815,1.8349243355411762
7257,10.0,1.8891557159646206,0.033947553561354406
7258,0.22,2.567346230207625,-3.042137908089279
7258,10.0,0.7346773933485934,0.08831513459913284
7259,0.22,5.056994280852342,1.9388847280072339
7259,10.0,1.4997407210143239,0.04284424217878085
7260,0.22,5.439901720095763,-0.4820823414788187
7260,10.0,1.5764320836041568,0.0407414884234912
7261,0.22,5.813253854036648,2.3047088305135963
7261,10.0,1.717142279931131,0.037375837164573156
7262,0.22,4.7595888659357755,9.73437802645395
7262,10.0,1.4995909393535576,0.04284856137172258
7263,0.22,9.97508450330466,6.788252075000544
7263,10.0,2.9434620282390296,0.021730584741053535
7264,0.22,5.215804511213907,5.534905143988418
7264,10.0,1.5862594769859304,0.04048685264703052
7265,0.22,5.901653194168675,-3.826302353852414
7265,10.0,1.6583841455650834,0.038711238152512484
7266,0.22,7.390952323651932,4.726643778589775
7266,10.0,2.19090149025258,0.029242355319791764
7267,0.22,3.4645406011049538,-0.6549320459068797
7267,10.0,1.019151338765294,0.06332552128327679
7268,0.22,8.148642547345958,8.587639058425598
7268,10.0,2.449897648800958,0.026133357248868068
7269,0.22,3.9806678016336123,9.92919278531136
7269,10.0,1.2776162602984726,0.05037456781868634
7270,0.22,3.1175867791716234,4.070633721202675
7270,10.0,0.9745828509573008,0.06626307446551669
7271,0.22,2.9185269110183794,7.137563383069175
7271,10.0,0.9460960183911833,0.068287800799155
7272,0.22,7.8383509903262425,6.6380885803242276
7272,10.0,2.3397649314407505,0.027370794769757383
7273,0.22,9.930315951061823,0.8465255406643406
7273,10.0,2.854292407282738,0.022412760220973132
7274,0.22,4.690177184714043,-2.939268699900019
7274,10.0,1.3318604707643917,0.048301384362708547
7275,0.22,7.2124840026592825,6.209844878539505
7275,10.0,2.158208191433287,0.029688170720043303
7276,0.22,4.793415449659719,-0.20978126883421133
7276,10.0,1.398479904485285,0.04597748913632638
7277,0.22,3.9828965173412594,4.435245045303461
7277,10.0,1.2247090535688108,0.05257557242406774
7278,0.22,3.6929240236075938,3.7178666213056974
7278,10.0,1.1346974605922886,0.056797622941872246
7279,0.22,3.420171732312429,2.9052086628490077
7279,10.0,1.0485134043951834,0.0615285172453076
7280,0.22,4.827898033735239,-2.7551968737684103
7280,10.0,1.3731592858220907,0.04683391438150725
7281,0.22,4.978822393271068,3.3429461574848336
7281,10.0,1.4944394144281055,0.04299764526978227
7282,0.22,5.067689503995178,-3.3434590100831785
7282,10.0,1.4317765873850536,0.0448978314998337
7283,0.22,4.873365220017023,0.019996222608625658
7283,10.0,1.4239370286178727,0.045147432954851505
7284,0.22,3.8539784977061142,5.921384535152516
7284,10.0,1.2033577923559706,0.05351926340889604
7285,0.22,3.8704602906583343,8.008437284017255
7285,10.0,1.228306101928113,0.052419854481299974
7286,0.22,10.095418111548794,2.436917785694207
7286,10.0,2.921940667825934,0.02189138223931428
7287,0.22,9.202802670309387,0.6646311831931886
7287,10.0,2.6477540120437557,0.024170256970187272
7288,0.22,6.444677986453653,-0.8434079019575345
7288,10.0,1.8534938390819553,0.034605618246466234
7289,0.22,8.347383578562773,-3.6064722040641923
7289,10.0,2.347298154787044,0.027282412944362577
7290,0.22,2.604514394688499,2.776364369642849
7290,10.0,0.8150329516532686,0.07945810152191644
7291,0.22,4.509691354080054,8.904535615275696
7291,10.0,1.4200673665063324,0.04527167401310025
7292,0.22,4.534729052627677,-3.7887657387361577
7292,10.0,1.2756294385923383,0.05045388522779285
7293,0.22,9.995806255443588,3.195537537610077
7293,10.0,2.9039341843284707,0.022027774762546897
7294,0.22,8.511570159664869,3.5157364926793004
7294,10.0,2.491125950447198,0.02569844772761876
7295,0.22,4.531965033426639,-3.5864497366251986
7295,10.0,1.2779091366959603,0.05036289108918401
7296,0.22,4.456519203857496,7.309299420276975
7296,10.0,1.389197041245551,0.04628780785426279
7297,0.22,9.966628528212937,0.6142605077624781
7297,10.0,2.8613107289656408,0.022357507807283496
7298,0.22,6.414275951549149,9.382721793973232
7298,10.0,1.9676153421071658,0.03258428417243833
7299,0.22,6.40897469362756,5.170759000059634
7299,10.0,1.9193731865222101,0.03340922012866011
7300,0.22,3.5424255151558173,9.466514253025164
7300,10.0,1.146939991784524,0.056183981795434774
7301,0.22,8.026745372197851,7.380207514401963
7301,10.0,2.40158196780301,0.026662163047934985
7302,0.22,7.890412089452456,-1.7310646299729804
7302,10.0,2.2465095557471266,0.02851401816105475
7303,0.22,3.8634878029170387,2.3972224636148347
7303,10.0,1.1684326563125862,0.05513813443354668
7304,0.22,5.211070162361333,-2.9294407194348997
7304,10.0,1.4780776892537713,0.04347811348437474
7305,0.22,9.004866746054223,2.7009189500258373
7305,10.0,2.6192421472912266,0.02443475557290081
7306,0.22,9.665122555819202,2.1489617330057307
7306,10.0,2.7973622019514366,0.022871149032701682
7307,0.22,9.84903546662968,3.2183989399383233
7307,10.0,2.8630195952678656,0.022344098779703933
7308,0.22,7.251523284872015,8.09060912192251
7308,10.0,2.190734394780626,0.029244589262685864
7309,0.22,6.08705404554137,9.288066429561754
7309,10.0,1.8736694568765613,0.03423021996473623
7310,0.22,4.224177579005071,8.945769835590005
7310,10.0,1.338630515589647,0.04805455335164441
7311,0.22,3.8724536179852445,0.14418497864588353
7311,10.0,1.1440550456900038,0.05632737927848646
7312,0.22,4.852814904211482,8.557920969415855
7312,10.0,1.5147520567125292,0.04241575372357971
7313,0.22,2.7137879367321727,7.328646229746845
7313,10.0,0.888336341811083,0.07279795885891464
7314,0.22,6.773650437163271,-1.4204002681930583
7314,10.0,1.937767950160952,0.03308978547063342
7315,0.22,5.181476137184811,9.296936287396038
7315,10.0,1.6159052354150902,0.039737663798922504
7316,0.22,2.6214944988940707,5.129536656742054
7316,10.0,0.8424191367996895,0.07683199901278329
7317,0.22,3.5946050941922274,-4.819369894677093
7317,10.0,0.9956273051132478,0.06484279333486657
7318,0.22,6.760225457420447,6.421781509923138
7318,10.0,2.0329839506359857,0.031529402545194686
7319,0.22,9.378090789059543,7.610607619915822
7319,10.0,2.785300578941509,0.022970687893739218
7320,0.22,8.99384407671847,6.952419565953569
